[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run ParseTemplate Behavior [ RunTime:0.017670s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017745s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --START--
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run ContentReplace Behavior [ RunTime:0.000609s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run TokenBuild Behavior [ RunTime:0.000572s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000688s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000620s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002680s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --START--
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000811s ]
[ 2018-02-24T00:22:05+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000878s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ route_check ] --START--
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Run CheckRoute Behavior [ RunTime:0.000849s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000935s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ app_begin ] --START--
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000935s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001133s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | SQL: SHOW COLUMNS FROM `ningbo_weibo` [ RunTime:0.001066s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_weibo` WHERE ( `isturn` = 0 ) LIMIT 1   [ RunTime:0.000511s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | SQL: SHOW COLUMNS FROM `ningbo_picture` [ RunTime:0.001226s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | SQL: SHOW COLUMNS FROM `ningbo_userinfo` [ RunTime:0.001228s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | SQL: SELECT weibo.id AS id,weibo.content AS content,weibo.isturn AS isturn,weibo.time AS time,weibo.turn AS turn,weibo.keep AS keep,weibo.comment AS comment,picture.max AS picture,userinfo.user_id AS user_id,userinfo.username AS username FROM ningbo_weibo weibo LEFT JOIN ningbo_picture picture ON weibo.id = picture.weibo_id LEFT JOIN ningbo_userinfo userinfo ON weibo.user_id = userinfo.user_id WHERE ( weibo.isturn = 0 ) ORDER BY weibo.time DESC LIMIT 20,10   [ RunTime:0.001058s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ view_template ] --START--
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Run LocationTemplate Behavior [ RunTime:0.000983s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001055s ]
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | INFO: Tag[ view_parse ] --START--
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T00:22:07+08:00 ] /admin.php/Weibo/index?&p=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
